input_vector,output_vector,circuit
0000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000001101000000000,000111011111011110011000001110000011111000000000011000001101111111111100000000000000000000001011011100010010000000000011111,c5315
0000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000100000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000001010100000000000001000000000000000101110000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001001101101001000000100010000000000000011001101110010000000000001111,c5315
0000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000001111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111111110011010001110000011111111100000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000001101000000000,000111011111011110011000001110000011111000000000011000001101111101111100000000000000000000001011011110010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110101010000000000000000100010000000000010000000000000100,000101011100011110011000011110000101111000000000010010101101111111111010000000000000000000010110011111100100100000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000110000000000000000000000010000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101111111110010000000000000000000000000011111111111100000000100011,c5315
0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000001000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111001110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110001010000000000000001100000000000000010000000000000100,000101011110011110011000011110000101111000000000010010100101010111110010001011101100000000010101011111101001000000000001111,c5315
0000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001101011110001001001000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010010000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010010100011000100001010001111111100000000011011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111001000000000001011010000010000000000000001011,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010100000000000000000000111100000000000000000000000000100,000111011101011110011000001110000011111000000000000000010100110011110010000011001100000000000000011111111111100000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010001000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000000010111010000000001000000000000000011010000000000000000000000,000111111111000010010000001110000011111000000000000000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110001010000000000000000000010000000000000000000000000100,000101011110011110011000001110000011111000000000010000001101001111111010001100110000000000000011011111110010000000000100011,c5315
0000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000,000111011111011110011000001110000011111000001000010000001101101111111010000100010000000000001011011110010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000001001000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001101010000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100011000001111111100000000001011000110010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101000000011010000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000100000000001111111100000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000001000000000000000000000000010000000000000000000000000000000,000111011111011110011000011110000101111000000000010010100011100100001010000111011100000000011011010000010010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000010,010111011111011110011000001110000011111000000000000010111110111011110010000000000000000000101111011110000000000000000000011,c5315
0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000101000100000000000001000000000000000000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101100001000000100010000000000000011011111110010000000000001111,c5315
0000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000110000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,000111011111011110001000001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000110000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,000111011111011110001000001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000001000000000000000100,000111011111011110011100001110000011111000000000010000001101101111101100100100010000010100000011011111110010000110000011101,c5315
0000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000000000001101111111110010000000000000000000001111011110000000000000000100011,c5315
0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100001001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010101001000101000000000000000000000000000100000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000101001100001111111100000000001011000000010010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001001000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010100000000000000000000001000011000000000000000100000000000000000001000000000000000100,000111011111011110011100001110000011111000000000010000001101111111111000100000000000000000000001010111111011001110010011101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110101010000000000000000000000000000000000000000000000000,000101011100011110011000011110000101111000000000010010100011000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000010110000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111011110001010001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111001110000000000000000000011,c5315
0000000001110000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111011110001010001100000011111010000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110101010000000000000001000000000000000000000000000000000,000101011100011110011000001110000011111000000011010000000001000100001010001111111100000000001001010000011011000000000100011,c5315
0000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000010010000000000000000100000000000000000000,000111011111011110011100001110000011111000000000011000000001000110101100111111111101011111001011010000010010011100010001100,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010010000000100000000000000000000000000000010000000000000100,000110011111011110011000001110000011111000000000010010110110111011110010000001000100000000011100011110001101100000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100100001101,c5315
0000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001010000000000000001000000000000001000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101100111100000100010000000000000011011111110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010101000000101010100000000000001000000000010011101000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010101001101101111001100000100010000000000000011001101110010000000000001111,c5315
0000000010110000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,100111011111011110001010001100000011111100000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000010111000000000000000010000110000000000000000000000000010100,000111011111011110011000001110000011111000000000010000001101111011110000000000000000000000000000011010111101000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110100010000000000000001100000000000000010000000000000100,000111011100011110011000011110000101111000000000010010100101001111110010001101110100000000010101011111101001000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110001010100000000000001100000000000000010000000000000100,000100011110011110011000011110000101111000000000010010111100001011111010001100110000000000010101011111101001000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000101000000000000000000000000000000010100001000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101010100000001001000001111111100000000001111000000000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001110000000000,000111011111011110011000001110000011111000000000010000001101111110111000000000000000000000001011011110010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010010000000000000001000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001011011110010010000000010000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001001001000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111110001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000000000010000000000000010001111111100000000001011010000010010000000000100011,c5315
0000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010001000000000001011,c5315
0000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001110011110000100000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010000000000000000000000000000001000000000000000000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101111111100000100010000000000000011000011110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010010000000000000000000000000000100000,000111011111011110011000001110000011111000000000010000000001000110101000000101111100000000001011010100010110000000000010111,c5315
0000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100101111001011010000010010000000010001110,c5315
0000000000110000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,000111011111011110001000001100000010111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110101000100000000000000000000000000000000000000000000100,000100011101011110011000001110000011111000000000010000010100000011110010001111111100000000000011011111110010000000000001111,c5315
0000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000101010001000000000000000000000000010111001000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101010100000001111000001111111100000000001111000000000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011001001111111011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000001000100000010001000000000000000001010000000000000000000000000000,000111011111011110011000001110000011111000000000010010111010010000001010001010101000000000011110010000000100100000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010010000000100000000000000011100000000000010000000000000100,000110011111011110011000001110000011111000000000010000010100000011111010001111111100000000000000011111111111100000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010110101010000000000000000100000000000000000000000000000100,000101011100011110011000001110000011111000000000010010100111000111110010001111111100000000011111011110000000000000000100011,c5315
0000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000101000101000000000000000000000000010101011000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101010100000011011000001111111100000000001111000000000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010000001010101000000000000000000000000000000000000000000000000000000001000000000000,000111011111011110011000001110000011111000001000010000000101010111111000001011101100000000001011011110010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000,000011010011011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111010000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010100000000000000000000001000011000000000000000100000000000000000100000000000000000100,000111011111011110011100001110000011111000000000010000001101111111111000010000000000000000000001010111111011000100111011110,c5315
0000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000001100000000000,000111011111011110011000001110000011111000011000010000011100111011111000000000000000000000001111011110000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000010000000000000000000001100000000000000000000000000000,000111011111011110011000001110000011111000000000010010110010011000001010001001100100000000011011010000010010000000000100011,c5315
0000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000,000101011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000110000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111011110001010001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001010001000000000000000000001000111000000000000000010111010000000000000000000000000000100,000111011111011110011100001110000011111000000000010010101111111111110100110000000000000000011110000100000100110001000011100,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000110000000000001000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010100000000101000000000000000001000000000000010000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100101000001111111100000000001011010000010010000000000011111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010010100010100000000000000100100000000000000000000000000100,000110011100011110011000011110000101111000000000010010101101011111111010001000100000000000010011011111110010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110010000000000000000100000000000001000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010101000000000000000000000000001000000000000000010000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101111111000000100010000000000000011000111110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110100010000000000000001100010000000000010000000000000100,000111011100011110011000011110000101111000000000010010101101000111110010001110111000000000010101011111101001000000000001111,c5315
0000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010,000111011111011110011000001110000011111000000000010000011100111011101010000000000000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000011000001101111111111100000000000000000000100000011111111111100000000001111,c5315
0000001000110000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111011110001010001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000001000000000010001000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111000000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000100000000,010111011111011110011000001110000011111000000000000010100011000100000010001111111100000000000011010001110010000000000001111,c5315
0000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110001000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000001110000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,100111011111011110001010001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001100100000000000001000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
